,Unnamed: 0,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_oldbalanceOrg,orig_transaction_error,dest_transaction_error,orig_dest,transaction_duration
3325710,3325710,253,CASH_IN,52523.25,C200102044,7435266.5,7487789.74,C1072897246,193451.34,140928.1,0,0,not equal,error,error,C-C,less than a month
4377430,4377430,311,PAYMENT,15443.79,C1845223815,488.0,0.0,M1435587147,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
490004,490004,19,CASH_OUT,97565.64,C657247795,11427.21,0.0,C1382676706,272293.07,369858.71,0,0,not equal,error,error,C-C,less than one day
1505068,1505068,143,PAYMENT,13932.83,C611639913,149630.84,135698.01,M108360804,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
6240738,6240738,595,CASH_OUT,256038.15,C185833676,131544.35,0.0,C1622794167,2518816.65,2774854.8,0,0,not equal,error,error,C-C,less than a month
2153875,2153875,184,PAYMENT,10817.68,C1295226077,40206.0,29388.32,M1458733751,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
5078379,5078379,355,CASH_IN,130567.72,C1549611838,195892.0,326459.72,C1552740259,403238.1,272670.37,0,0,not equal,error,error,C-C,less than a month
2241019,2241019,186,CASH_OUT,114765.6,C2043376618,149997.0,35231.4,C1704492720,270962.43,385728.03,0,0,not equal,no error,error,C-C,less than a month
3630941,3630941,274,CASH_IN,160723.23,C864049269,143100.0,303823.23,C870149948,1489491.85,1328768.61,0,0,not equal,error,error,C-C,less than a month
4934376,4934376,350,TRANSFER,1373729.43,C1762008776,927.0,0.0,C156119914,0.0,1373729.43,0,0,not equal,error,no error,C-C,less than a month
3870848,3870848,283,CASH_OUT,232819.96,C698981445,22335.0,0.0,C2091691282,0.0,232819.96,0,0,not equal,error,no error,C-C,less than a month
1587452,1587452,155,CASH_OUT,112676.61,C1841923088,14852.0,0.0,C2141018850,4938820.32,5051496.92,0,0,not equal,error,error,C-C,less than a week
550404,550404,21,PAYMENT,1621.98,C981505813,0.0,0.0,M1196859549,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
2609043,2609043,208,CASH_OUT,216731.22,C56950913,31888.0,0.0,C1994601927,391340.88,608072.1,0,0,not equal,error,error,C-C,less than a month
5729065,5729065,399,CASH_OUT,56037.55,C636852646,0.0,0.0,C1817983313,117025.54,173063.09,0,0,not equal,error,no error,C-C,less than a month
241355,241355,14,CASH_OUT,54685.62,C325189082,498467.0,443781.38,C817623730,77001.81,131687.42,0,0,not equal,error,error,C-C,less than one day
5266135,5266135,372,CASH_IN,225941.5,C11859074,5232584.89,5458526.39,C1153143375,1088573.85,862632.36,0,0,not equal,error,error,C-C,less than a month
1769,1769,1,PAYMENT,9305.93,C1396851684,20346.0,11040.07,M687892306,0.0,0.0,0,0,not equal,no error,error,C-M,less than one day
2037898,2037898,180,CASH_IN,217364.85,C719672593,187099.0,404463.85,C45029514,2065425.07,1848060.22,0,0,not equal,error,error,C-C,less than a month
1318406,1318406,136,PAYMENT,14553.75,C395023583,12304.07,0.0,M1437726308,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5851659,5851659,402,PAYMENT,7627.9,C1158084429,72039.37,64411.47,M2119492082,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
457376,457376,19,CASH_OUT,113338.55,C1378960892,0.0,0.0,C248576137,2557259.26,2670597.81,0,0,not equal,error,error,C-C,less than one day
1085000,1085000,129,CASH_IN,470121.83,C1484067655,2983417.76,3453539.59,C1901758500,750947.36,477955.6,0,0,not equal,error,error,C-C,less than a week
2666928,2666928,210,CASH_OUT,28522.39,C917275414,77233.0,48710.61,C287353036,374299.26,402821.65,0,0,not equal,no error,error,C-C,less than a month
2167098,2167098,185,PAYMENT,52887.04,C1176690496,272.0,0.0,M464346439,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4722849,4722849,332,TRANSFER,177216.65,C1661640482,17681.0,0.0,C1683956591,0.0,177216.65,0,0,not equal,error,no error,C-C,less than a month
3608334,3608334,264,CASH_OUT,161570.66,C1306328834,0.0,0.0,C1089075015,12110774.96,12272345.62,0,0,not equal,error,error,C-C,less than a month
3457639,3457639,257,CASH_OUT,26031.9,C1071622687,22.0,0.0,C94156945,0.0,26031.9,0,0,not equal,error,no error,C-C,less than a month
3023908,3023908,233,PAYMENT,14578.84,C1057700551,0.0,0.0,M518718287,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2831922,2831922,226,CASH_IN,243254.16,C1284851498,120375.0,363629.16,C1701365386,40822.05,0.0,0,0,not equal,error,error,C-C,less than a month
5468593,5468593,379,CASH_OUT,113618.02,C769902854,0.0,0.0,C683852119,288201.77,401819.79,0,0,not equal,error,error,C-C,less than a month
5891839,5891839,403,PAYMENT,17927.08,C40478035,324152.0,306224.92,M1674036751,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
6014471,6014471,449,PAYMENT,9086.2,C1960965096,11510.0,2423.8,M1485740533,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
2021080,2021080,180,TRANSFER,1377995.93,C2020640775,0.0,0.0,C2077458862,4386658.73,5764654.66,0,0,not equal,error,error,C-C,less than a month
1429616,1429616,139,PAYMENT,9670.92,C301927614,336827.96,327157.04,M1780087654,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
496467,496467,20,CASH_IN,15244.83,C1944415250,7503782.28,7519027.11,C1052251218,1269576.77,1254331.94,0,0,not equal,error,error,C-C,less than one day
12940,12940,7,PAYMENT,713.42,C1144692260,81554.0,80840.58,M605172860,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
3666858,3666858,276,CASH_IN,196835.14,C2145992761,20734.0,217569.14,C229457671,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
4119835,4119835,302,CASH_OUT,377197.67,C1017320201,35719.0,0.0,C25989822,94448.04,471645.71,0,0,not equal,error,error,C-C,less than a month
4644178,4644178,330,CASH_IN,41691.64,C423767923,11014953.56,11056645.2,C571449869,426562.76,384871.12,0,0,not equal,error,error,C-C,less than a month
1156752,1156752,131,CASH_OUT,67559.13,C834155103,21344.0,0.0,C125303256,2318905.5,2386464.63,0,0,not equal,error,error,C-C,less than a week
3820660,3820660,282,PAYMENT,24665.86,C1601842579,0.0,0.0,M1467653655,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3522314,3522314,259,CASH_IN,107970.56,C1142569359,1910141.63,2018112.19,C953215098,5649957.94,5541987.38,0,0,not equal,error,error,C-C,less than a month
2090585,2090585,182,CASH_IN,92166.05,C970971350,10537781.74,10629947.79,C947831111,613802.85,521636.8,0,0,not equal,error,error,C-C,less than a month
4947039,4947039,351,PAYMENT,17712.91,C1738844410,224605.34,206892.43,M1663259973,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1893439,1893439,165,PAYMENT,6763.41,C320419234,0.0,0.0,M965142772,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5962354,5962354,406,PAYMENT,50049.33,C1161750587,240771.08,190721.75,M1204423615,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3288120,3288120,252,PAYMENT,57096.16,C2141846354,206.0,0.0,M1287307056,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2229687,2229687,186,PAYMENT,4757.27,C396256791,20809.0,16051.73,M546676851,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
3231849,3231849,250,CASH_OUT,28652.51,C25633112,0.0,0.0,C695516925,1493605.26,1683428.19,0,0,not equal,error,error,C-C,less than a month
5405977,5405977,377,PAYMENT,10658.03,C2072896732,59479.0,48820.97,M1159733613,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4034798,4034798,299,CASH_OUT,209042.01,C1967696837,40108.71,0.0,C527536811,689919.79,898961.8,0,0,not equal,error,no error,C-C,less than a month
2420370,2420370,202,CASH_IN,24806.71,C1503581017,259376.0,284182.71,C2126713626,11498.14,0.0,0,0,not equal,error,error,C-C,less than a month
5237212,5237212,371,PAYMENT,28073.88,C23048020,0.0,0.0,M27512260,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4489863,4489863,324,CASH_OUT,167887.81,C1708972156,0.0,0.0,C755219732,2083324.27,2251212.09,0,0,not equal,error,error,C-C,less than a month
6027006,6027006,469,CASH_IN,203923.21,C55901315,302094.36,506017.57,C98485233,607645.46,403722.25,0,0,not equal,error,error,C-C,less than a month
843171,843171,41,PAYMENT,3608.29,C1880014003,11949.0,8340.71,M914374558,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
2612852,2612852,208,CASH_IN,240250.07,C467023714,28247.0,268497.07,C376892232,228297.45,0.0,0,0,not equal,error,error,C-C,less than a month
1515825,1515825,153,CASH_OUT,140044.2,C1984028068,0.0,0.0,C560829524,4584295.33,4724339.53,0,0,not equal,error,error,C-C,less than a week
1026879,1026879,48,CASH_IN,47415.22,C1280863490,3311018.0,3358433.22,C1396382183,261077.81,213662.59,0,0,not equal,error,error,C-C,less than a week
4822048,4822048,346,CASH_IN,98042.68,C1029344057,1114727.6,1212770.28,C1160353705,649131.77,551089.09,0,0,not equal,error,error,C-C,less than a month
1041803,1041803,94,CASH_OUT,497309.32,C1522828961,0.0,0.0,C930723585,3484312.8,3981622.12,0,0,not equal,error,error,C-C,less than a week
4645216,4645216,330,PAYMENT,15931.45,C17455690,431307.44,415375.98,M1603284130,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
637101,637101,35,CASH_OUT,63535.17,C1024066613,54429.0,0.0,C1317309269,0.0,63535.17,0,0,not equal,error,no error,C-C,less than a week
532912,532912,20,PAYMENT,2818.56,C879585284,0.0,0.0,M2135539083,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
5978556,5978556,407,PAYMENT,19978.07,C76890594,23084.0,3105.93,M846809657,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
2501583,2501583,204,CASH_IN,123372.2,C923223436,983013.92,1106386.11,C792774429,1291580.31,1168208.11,0,0,not equal,error,error,C-C,less than a month
4855690,4855690,347,TRANSFER,1442887.86,C764127329,224623.47,0.0,C729816061,3416581.68,4859469.55,0,0,not equal,error,error,C-C,less than a month
3280834,3280834,251,CASH_OUT,122067.31,C702210791,0.0,0.0,C163800013,228897.54,350964.85,0,0,not equal,error,error,C-C,less than a month
2842216,2842216,226,PAYMENT,14538.11,C467029281,0.0,0.0,M777081494,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1409338,1409338,139,CASH_IN,137594.09,C931791466,2180482.29,2318076.38,C1553848604,8865821.02,8728226.93,0,0,not equal,error,error,C-C,less than a week
5336474,5336474,374,CASH_OUT,99331.09,C1015102101,0.0,0.0,C934120590,2538215.99,2637547.09,0,0,not equal,error,error,C-C,less than a month
5050530,5050530,354,CASH_OUT,114761.12,C420392259,211.0,0.0,C1887711139,8602.4,123363.52,0,0,not equal,error,error,C-C,less than a month
2657619,2657619,210,CASH_OUT,97928.81,C1515256680,49628.0,0.0,C1709181377,0.0,97928.81,0,0,not equal,error,no error,C-C,less than a month
1116119,1116119,130,PAYMENT,6586.1,C1257212856,122273.88,115687.78,M360987229,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
876057,876057,42,PAYMENT,7642.26,C823347880,8162.0,519.74,M279560390,0.0,0.0,0,0,not equal,no error,error,C-M,less than a week
5809407,5809407,401,CASH_IN,332594.95,C1752227208,3191.0,335785.95,C725769626,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
5470386,5470386,379,CASH_OUT,165379.47,C1293913309,0.0,0.0,C1373001849,3379619.91,3544999.38,0,0,not equal,error,error,C-C,less than a month
1956206,1956206,178,PAYMENT,3394.8,C1551481629,193.0,0.0,M166902343,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4750652,4750652,333,CASH_OUT,25843.42,C1294124240,0.0,0.0,C77341259,1191035.84,1216879.26,0,0,not equal,error,error,C-C,less than a month
5967243,5967243,406,CASH_IN,177557.56,C1160952895,16283037.35,16460594.91,C697067530,527818.67,350261.11,0,0,not equal,error,error,C-C,less than a month
2334194,2334194,188,CASH_OUT,31555.87,C214075557,0.0,0.0,C375968423,1703236.14,1734792.01,0,0,not equal,error,error,C-C,less than a month
4593265,4593265,328,TRANSFER,10000000.0,C1110286453,1852.0,0.0,C365811115,0.0,23476657.96,0,0,not equal,error,error,C-C,less than a month
1860080,1860080,164,PAYMENT,7349.19,C2005111893,129288.95,121939.76,M762342770,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
3439775,3439775,257,PAYMENT,1497.86,C54005009,0.0,0.0,M1686637398,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2320304,2320304,188,CASH_IN,84313.79,C1664719284,6657190.28,6741504.07,C348132111,265439.12,181125.34,0,0,not equal,error,error,C-C,less than a month
3734981,3734981,278,PAYMENT,12782.64,C2089955613,3816.0,0.0,M1867446657,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5281059,5281059,372,CASH_OUT,383922.1,C1214223729,342215.0,0.0,C1469466000,4581666.21,4965588.31,0,0,not equal,error,error,C-C,less than a month
2654973,2654973,209,CASH_IN,274905.23,C1903170343,110692.0,385597.23,C1909549603,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
4106004,4106004,302,CASH_IN,432207.6,C1022689143,14228.0,446435.6,C1891438963,2348338.72,1916131.12,0,0,not equal,error,error,C-C,less than a month
101383,101383,10,CASH_OUT,218391.59,C1645028306,33585.0,0.0,C1475670482,99541.65,139994.14,0,0,not equal,error,error,C-C,less than one day
3754590,3754590,279,CASH_OUT,220675.7,C10406425,41882.0,0.0,C1120392276,193205.85,413881.55,0,0,not equal,error,error,C-C,less than a month
936031,936031,43,CASH_OUT,29457.54,C1853513006,0.0,0.0,C968434226,714384.1,1222080.24,0,0,not equal,error,error,C-C,less than a week
3454130,3454130,257,TRANSFER,83564.77,C1157937836,40522.0,0.0,C2000960953,193667.66,277232.44,0,0,not equal,error,error,C-C,less than a month
1484145,1484145,141,PAYMENT,5962.04,C305442508,93981.5,88019.46,M1689919507,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
739061,739061,38,TRANSFER,1078490.19,C575819925,11294.0,0.0,C209818011,2806765.37,3885255.55,0,0,not equal,error,error,C-C,less than a week
3828404,3828404,282,CASH_OUT,186949.22,C1408393531,0.0,0.0,C960069067,921460.13,1408559.27,0,0,not equal,error,error,C-C,less than a month
185361,185361,13,CASH_IN,57697.25,C1370835655,4051.0,61748.25,C1617543382,197635.14,277628.4,0,0,not equal,error,error,C-C,less than one day
1775517,1775517,162,CASH_OUT,185096.99,C210054246,14331.0,0.0,C395456933,48967.22,234064.21,0,0,not equal,error,no error,C-C,less than a week
883360,883360,42,CASH_IN,9588.79,C1922782397,3451362.03,3460950.82,C2024008534,4300496.69,4290907.91,0,0,not equal,error,error,C-C,less than a week
2401446,2401446,202,CASH_OUT,188551.55,C1631527891,0.0,0.0,C1413390395,2866012.4,3054563.95,0,0,not equal,error,error,C-C,less than a month
2339392,2339392,189,PAYMENT,1428.09,C957998301,64138.04,62709.95,M1063287147,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2095855,2095855,182,CASH_OUT,140408.49,C209284238,21053.0,0.0,C1586858039,5875997.51,6016406.0,0,0,not equal,error,error,C-C,less than a month
4088068,4088068,301,CASH_IN,478012.26,C1676484751,18541.0,496553.26,C35641352,477522.43,0.0,0,0,not equal,error,error,C-C,less than a month
5803900,5803900,401,CASH_OUT,60118.42,C2018411176,0.0,0.0,C28763410,376239.72,436358.14,0,0,not equal,error,error,C-C,less than a month
3442929,3442929,257,DEBIT,3599.45,C847319805,114907.62,111308.17,C645230624,259759.9,263359.35,0,0,not equal,error,error,C-C,less than a month
5371532,5371532,376,CASH_OUT,9537.3,C34150417,30749.0,21211.7,C1473766038,0.0,9537.3,0,0,not equal,no error,no error,C-C,less than a month
554731,554731,22,PAYMENT,2353.7,C722897788,71077.0,68723.3,M215361301,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
4646668,4646668,330,CASH_IN,215296.59,C803936229,6609068.24,6824364.83,C1925466643,5984165.63,5768869.04,0,0,not equal,error,error,C-C,less than a month
3599018,3599018,263,PAYMENT,8547.76,C1857703067,51476.0,42928.24,M1725575025,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2788220,2788220,215,CASH_IN,66672.65,C1621429167,2575.0,69247.65,C1572789361,150101.33,83428.68,0,0,not equal,error,error,C-C,less than a month
1842171,1842171,163,CASH_OUT,49469.72,C584681093,3232.0,0.0,C767068392,599842.62,649312.33,0,0,not equal,error,error,C-C,less than a week
4604470,4604470,329,PAYMENT,19144.02,C9472814,0.0,0.0,M301537151,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
625173,625173,34,PAYMENT,25823.15,C1795193610,55257.0,29433.85,M2066090703,0.0,0.0,0,0,not equal,no error,error,C-M,less than a week
204551,204551,13,CASH_IN,56763.0,C1588863304,9058832.04,9115595.05,C535222720,2511021.11,2817763.7,0,0,not equal,error,error,C-C,less than one day
1673037,1673037,158,PAYMENT,3116.8,C966844744,0.0,0.0,M601498111,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
1737991,1737991,161,CASH_IN,244961.64,C439459767,4041483.07,4286444.7,C1018790971,1158741.54,913779.9,0,0,not equal,error,error,C-C,less than a week
940574,940574,43,CASH_IN,72141.38,C703111687,16484140.66,16556282.03,C1944110965,4187238.24,4268878.94,0,0,not equal,error,error,C-C,less than a week
3011398,3011398,232,PAYMENT,19953.51,C243566798,317.0,0.0,M870804982,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3848204,3848204,282,CASH_OUT,137631.45,C50763829,2136.0,0.0,C2122261623,32600.79,170232.24,0,0,not equal,error,error,C-C,less than a month
1991367,1991367,179,TRANSFER,1079807.27,C605030923,0.0,0.0,C267988797,3796175.12,4875982.39,0,0,not equal,error,error,C-C,less than a month
738720,738720,38,PAYMENT,28630.07,C1302069461,18218.74,0.0,M2012970853,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
1628153,1628153,157,PAYMENT,7236.61,C1941660917,6280.0,0.0,M1026179515,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
1807288,1807288,163,PAYMENT,6573.22,C1878329345,62397.0,55823.78,M871530584,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
2408815,2408815,202,PAYMENT,10190.46,C1410946639,156039.46,145849.0,M1803370933,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1057805,1057805,96,PAYMENT,23713.18,C276118015,0.0,0.0,M653518663,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
50190,50190,9,PAYMENT,13959.91,C420392442,0.0,0.0,M1998605267,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
3744684,3744684,279,CASH_OUT,75259.94,C1587877039,0.0,0.0,C661007476,165688.2,240948.15,0,0,not equal,error,error,C-C,less than a month
6292428,6292428,667,CASH_IN,150691.18,C393854639,5542532.52,5693223.7,C343202311,324823.67,174132.49,0,0,not equal,error,error,C-C,less than a month
6172797,6172797,564,TRANSFER,958790.72,C860364335,0.0,0.0,C417971277,1509125.74,2467916.46,0,0,not equal,error,no error,C-C,less than a month
995012,995012,45,PAYMENT,717.49,C2103337961,0.0,0.0,M1515741094,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5954332,5954332,405,CASH_OUT,129901.03,C1930806652,16507.0,0.0,C564058345,35903.07,165804.1,0,0,not equal,error,no error,C-C,less than a month
4002340,4002340,298,CASH_IN,356420.73,C1265801469,26141.0,382561.73,C1740756121,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
4006656,4006656,298,CASH_OUT,196169.61,C941118087,0.0,0.0,C1718630523,657668.37,853837.98,0,0,not equal,error,no error,C-C,less than a month
198750,198750,13,CASH_IN,71740.57,C554220568,21940.01,93680.57,C18791753,0.0,0.0,0,0,not equal,error,error,C-C,less than one day
401437,401437,18,CASH_OUT,272797.33,C1097022775,164.0,0.0,C306477372,154531.07,548210.75,0,0,not equal,error,error,C-C,less than one day
4114996,4114996,302,PAYMENT,10252.68,C1253137079,31196.0,20943.32,M135499659,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
3630618,3630618,274,TRANSFER,725552.7,C826283752,33709.0,0.0,C485123046,1013439.54,1738992.24,0,0,not equal,error,no error,C-C,less than a month
570411,570411,23,PAYMENT,13163.03,C698725219,89037.0,75873.97,M1355165436,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
4997218,4997218,352,CASH_OUT,170155.67,C647796741,99958.0,0.0,C267447637,0.0,170155.67,0,0,not equal,error,no error,C-C,less than a month
3541726,3541726,260,CASH_OUT,82226.71,C49909150,0.0,0.0,C223754415,4280194.94,4362421.65,0,0,not equal,error,error,C-C,less than a month
5750050,5750050,399,CASH_OUT,390534.96,C1415782217,32333.0,0.0,C178280144,0.0,390534.96,0,0,not equal,error,no error,C-C,less than a month
6028950,6028950,471,TRANSFER,1708963.55,C1703259552,0.0,0.0,C326978899,3290593.17,4999556.72,0,0,not equal,error,error,C-C,less than a month
962902,962902,44,PAYMENT,52341.99,C1669086985,0.0,0.0,M1169082092,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
1413030,1413030,139,PAYMENT,2734.47,C472626800,57757.42,55022.94,M311063315,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
3958469,3958469,289,PAYMENT,8744.39,C269723539,146.0,0.0,M11934358,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1813921,1813921,163,CASH_IN,279405.41,C822620339,2432259.02,2711664.44,C1830166500,299607.81,20202.39,0,0,not equal,error,error,C-C,less than a week
1883266,1883266,164,CASH_IN,89563.34,C1808455640,51370.0,140933.34,C642244095,11214350.23,11124786.88,0,0,not equal,error,error,C-C,less than a week
1249567,1249567,134,TRANSFER,622677.06,C621949717,21545.0,0.0,C1223737181,241532.03,864209.1,0,0,not equal,error,error,C-C,less than a week
2037458,2037458,180,TRANSFER,480910.46,C2129178179,0.0,0.0,C1348638615,2294483.66,2775394.12,0,0,not equal,error,error,C-C,less than a month
340572,340572,16,PAYMENT,5034.78,C941967432,30685.0,25650.22,M1486734062,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
346200,346200,16,PAYMENT,2530.76,C586011223,50628.55,48097.79,M1663326087,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
222231,222231,14,CASH_OUT,294718.54,C1395787458,265482.53,0.0,C48322038,329052.49,623771.03,0,0,not equal,error,error,C-C,less than one day
2935708,2935708,229,PAYMENT,11452.14,C1902366210,39839.0,28386.86,M1005687544,0.0,0.0,0,0,not equal,no error,error,C-M,less than a month
3049908,3049908,234,CASH_OUT,246934.82,C2063116214,25488.0,0.0,C1372892210,454984.67,701919.49,0,0,not equal,error,no error,C-C,less than a month
844646,844646,41,PAYMENT,6701.32,C1319684461,152041.92,145340.59,M1635223316,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5785843,5785843,400,CASH_OUT,84739.26,C853162224,7.0,0.0,C2078765901,69650.6,154389.86,0,0,not equal,error,error,C-C,less than a month
3818595,3818595,281,PAYMENT,2572.98,C1753619565,111910.0,109337.02,M1647086866,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4876557,4876557,348,CASH_OUT,81429.31,C1849873584,42791.0,0.0,C1222780343,77522.42,158951.73,0,0,not equal,error,error,C-C,less than a month
2419317,2419317,202,CASH_IN,143591.96,C160776992,12038908.86,12182500.82,C2146394899,166389.64,22797.69,0,0,not equal,error,error,C-C,less than a month
5528997,5528997,381,PAYMENT,1747.59,C348164975,5179.0,3431.41,M1863927391,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5302175,5302175,373,CASH_OUT,66568.47,C1576162984,0.0,0.0,C965117050,173218.39,239786.87,0,0,not equal,error,error,C-C,less than a month
4257489,4257489,306,CASH_OUT,254075.85,C2100271022,13086.0,0.0,C1931945766,450177.23,704253.08,0,0,not equal,error,error,C-C,less than a month
13074,13074,7,PAYMENT,2735.96,C394990656,10328.0,7592.04,M572019549,0.0,0.0,0,0,not equal,no error,error,C-M,less than one day
6285133,6285133,659,PAYMENT,22400.84,C1764113153,0.0,0.0,M1651733113,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
217085,217085,13,PAYMENT,15805.12,C44298070,0.0,0.0,M1960328538,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
2523584,2523584,205,CASH_OUT,191744.62,C554834320,10688.0,0.0,C1012912205,112912.16,304656.78,0,0,not equal,error,error,C-C,less than a month
156088,156088,12,PAYMENT,2703.05,C647442584,0.0,0.0,M331686149,0.0,0.0,0,0,not equal,error,error,C-M,less than one day
3638150,3638150,275,CASH_IN,346120.12,C873070271,1668501.53,2014621.66,C1662685809,1368862.87,1022742.75,0,0,not equal,error,error,C-C,less than a month
3221316,3221316,250,PAYMENT,25349.57,C5015193,286235.0,260885.43,M181629985,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1310859,1310859,136,PAYMENT,7228.79,C153737839,26675.0,19446.21,M1716858353,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
4093694,4093694,301,PAYMENT,17293.2,C655189575,348987.8,331694.59,M488949045,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2997421,2997421,232,CASH_IN,119203.88,C836241014,3372334.26,3491538.14,C1572543041,661974.7,542770.82,0,0,not equal,error,error,C-C,less than a month
5319254,5319254,374,CASH_IN,143601.4,C1157065898,5121202.63,5264804.03,C544038433,596026.14,452424.74,0,0,not equal,error,error,C-C,less than a month
1101161,1101161,130,TRANSFER,524907.72,C108446067,0.0,0.0,C1876111028,1393819.11,1918726.83,0,0,not equal,error,no error,C-C,less than a week
45037,45037,9,TRANSFER,2252281.55,C1240696061,146568.55,0.0,C1234776885,5093586.37,7345867.92,0,0,not equal,error,no error,C-C,less than one day
1830564,1830564,163,PAYMENT,6127.93,C1374687036,0.0,0.0,M1411446137,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
5882095,5882095,403,PAYMENT,12668.18,C226830138,99709.0,87040.82,M187684806,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1169366,1169366,132,CASH_IN,318498.24,C293660422,250.0,318748.24,C718766160,139990.47,0.0,0,0,not equal,error,error,C-C,less than a week
1532313,1532313,154,CASH_OUT,337380.94,C1526130806,0.0,0.0,C722598586,1067166.02,1404546.96,0,0,not equal,error,error,C-C,less than a week
4278317,4278317,307,CASH_IN,93732.01,C1974486016,2666697.17,2760429.18,C948621295,129038.79,35306.78,0,0,not equal,error,error,C-C,less than a month
4163561,4163561,304,CASH_IN,43070.26,C275690944,905609.7,948679.96,C1745287820,405651.45,362581.19,0,0,not equal,error,error,C-C,less than a month
4662180,4662180,330,CASH_OUT,126765.8,C1011871311,0.0,0.0,C320293331,259024.58,385790.37,0,0,not equal,error,error,C-C,less than a month
2842928,2842928,226,CASH_IN,326400.94,C359687391,3342012.58,3668413.53,C1639662813,4426796.48,4100395.54,0,0,not equal,error,error,C-C,less than a month
186176,186176,13,CASH_IN,381557.98,C1174742282,21503.0,403060.98,C705570709,13192.0,0.0,0,0,not equal,error,error,C-C,less than one day
6103197,6103197,524,CASH_OUT,157641.52,C1937466254,5019.0,0.0,C1311961834,14429.14,172070.65,0,0,not equal,error,error,C-C,less than a month
4992594,4992594,352,PAYMENT,958.74,C47740571,62328.0,61369.26,M548674162,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
2371122,2371122,191,CASH_OUT,189848.16,C990592310,0.0,0.0,C608184621,426028.86,615877.02,0,0,not equal,error,error,C-C,less than a month
3873974,3873974,283,CASH_IN,44999.01,C280831769,65965.0,110964.01,C246713943,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
